type,name,size,i,time,verification
sorting,heapsort,8,3,0.000020,1
sorting,heapsort,8,4,0.000021,1
sorting,heapsort,8,5,0.000020,1
sorting,heapsort,8,6,0.000022,1
sorting,heapsort,8,7,0.000022,1
sorting,heapsort,8,8,0.000021,1
sorting,heapsort,8,9,0.000021,1
sorting,heapsort,8,10,0.000015,1
sorting,heapsort,8,11,0.000014,1
sorting,heapsort,8,12,0.000014,1
sorting,heapsort,8,13,0.000014,1
sorting,heapsort,8,14,0.000014,1
sorting,heapsort,8,15,0.000014,1
sorting,heapsort,8,16,0.000014,1
sorting,heapsort,8,17,0.000014,1
sorting,heapsort,8,18,0.000014,1
sorting,heapsort,8,19,0.000015,1
sorting,heapsort,8,20,0.000014,1
sorting,heapsort,8,21,0.000015,1
sorting,heapsort,8,22,0.000014,1
sorting,heapsort,8,23,0.000014,1
sorting,heapsort,8,24,0.000014,1
sorting,heapsort,8,25,0.000014,1
sorting,heapsort,8,26,0.000014,1
sorting,heapsort,8,27,0.000014,1
sorting,heapsort,8,28,0.000014,1
sorting,heapsort,8,29,0.000014,1
sorting,heapsort,8,30,0.000015,1
sorting,heapsort,8,31,0.000014,1
sorting,heapsort,8,32,0.000014,1
sorting,heapsort,8,33,0.000014,1
sorting,heapsort,8,34,0.000015,1
sorting,heapsort,8,35,0.000014,1
sorting,heapsort,8,36,0.000014,1
sorting,heapsort,8,37,0.000014,1
sorting,heapsort,8,38,0.000014,1
sorting,heapsort,8,39,0.000015,1
sorting,heapsort,16,0,0.000059,1
sorting,heapsort,16,1,0.000053,1
sorting,heapsort,16,2,0.000055,1
sorting,heapsort,16,3,0.000053,1
sorting,heapsort,16,4,0.000056,1
sorting,heapsort,16,5,0.000051,1
sorting,heapsort,16,6,0.000057,1
sorting,heapsort,16,7,0.000051,1
sorting,heapsort,16,8,0.000052,1
sorting,heapsort,16,9,0.000052,1
sorting,heapsort,16,10,0.000026,1
sorting,heapsort,16,11,0.000027,1
sorting,heapsort,16,12,0.000030,1
sorting,heapsort,16,13,0.000026,1
sorting,heapsort,16,14,0.000027,1
sorting,heapsort,16,15,0.000026,1
sorting,heapsort,16,16,0.000027,1
sorting,heapsort,16,17,0.000026,1
sorting,heapsort,16,18,0.000027,1
sorting,heapsort,16,19,0.000026,1
sorting,heapsort,16,20,0.000026,1
sorting,heapsort,16,21,0.000027,1
sorting,heapsort,16,22,0.000026,1
sorting,heapsort,16,23,0.000027,1
sorting,heapsort,16,24,0.000026,1
sorting,heapsort,16,25,0.000026,1
sorting,heapsort,16,26,0.000026,1
sorting,heapsort,16,27,0.000027,1
sorting,heapsort,16,28,0.000027,1
sorting,heapsort,16,29,0.000027,1
sorting,heapsort,16,30,0.000027,1
sorting,heapsort,16,31,0.000026,1
sorting,heapsort,16,32,0.000027,1
sorting,heapsort,16,33,0.000026,1
sorting,heapsort,16,34,0.000027,1
sorting,heapsort,16,35,0.000027,1
sorting,heapsort,16,36,0.000027,1
sorting,heapsort,16,37,0.000026,1
sorting,heapsort,16,38,0.000026,1
sorting,heapsort,16,39,0.000027,1
sorting,heapsort,32,0,0.000135,1
sorting,heapsort,32,1,0.000133,1
sorting,heapsort,32,2,0.000129,1
sorting,heapsort,32,3,0.000134,1
sorting,heapsort,32,4,0.000154,1
sorting,heapsort,32,5,0.000155,1
sorting,heapsort,32,6,0.000150,1
sorting,heapsort,32,7,0.000158,1
sorting,heapsort,32,8,0.000144,1
sorting,heapsort,32,9,0.000126,1
sorting,heapsort,32,10,0.000051,1
sorting,heapsort,32,11,0.000052,1
sorting,heapsort,32,12,0.000052,1
sorting,heapsort,32,13,0.000052,1
sorting,heapsort,32,14,0.000051,1
sorting,heapsort,32,15,0.000052,1
sorting,heapsort,32,16,0.000051,1
sorting,heapsort,32,17,0.000051,1
sorting,heapsort,32,18,0.000051,1
sorting,heapsort,32,19,0.000051,1
sorting,heapsort,32,20,0.000052,1
sorting,heapsort,32,21,0.000052,1
sorting,heapsort,32,22,0.000052,1
sorting,heapsort,32,23,0.000051,1
sorting,heapsort,32,24,0.000052,1
sorting,heapsort,32,25,0.000054,1
sorting,heapsort,32,26,0.000052,1
sorting,heapsort,32,27,0.000051,1
sorting,heapsort,32,28,0.000051,1
sorting,heapsort,32,29,0.000051,1
sorting,heapsort,32,30,0.000051,1
sorting,heapsort,32,31,0.000052,1
sorting,heapsort,32,32,0.000052,1
sorting,heapsort,32,33,0.000052,1
sorting,heapsort,32,34,0.000052,1
sorting,heapsort,32,35,0.000052,1
sorting,heapsort,32,36,0.000051,1
sorting,heapsort,32,37,0.000052,1
sorting,heapsort,32,38,0.000051,1
sorting,heapsort,32,39,0.000051,1
sorting,heapsort,64,0,0.000306,1
sorting,heapsort,64,1,0.000317,1
sorting,heapsort,64,2,0.000322,1
sorting,heapsort,64,3,0.000313,1
sorting,heapsort,64,4,0.000325,1
sorting,heapsort,64,5,0.000322,1
sorting,heapsort,64,6,0.000394,1
sorting,heapsort,64,7,0.000392,1
sorting,heapsort,64,8,0.000322,1
sorting,heapsort,64,9,0.000322,1
sorting,heapsort,64,10,0.000247,1
sorting,heapsort,64,11,0.000237,1
sorting,heapsort,64,12,0.000247,1
sorting,heapsort,64,13,0.000249,1
sorting,heapsort,64,14,0.000224,1
sorting,heapsort,64,15,0.000253,1
sorting,heapsort,64,16,0.000244,1
sorting,heapsort,64,17,0.000250,1
sorting,heapsort,64,18,0.000247,1
sorting,heapsort,64,19,0.000232,1
sorting,heapsort,64,20,0.000107,1
sorting,heapsort,64,21,0.000101,1
sorting,heapsort,64,22,0.000101,1
sorting,heapsort,64,23,0.000100,1
sorting,heapsort,64,24,0.000101,1
sorting,heapsort,64,25,0.000100,1
sorting,heapsort,64,26,0.000100,1
sorting,heapsort,64,27,0.000100,1
sorting,heapsort,64,28,0.000100,1
sorting,heapsort,64,29,0.000100,1
sorting,heapsort,64,30,0.000100,1
sorting,heapsort,64,31,0.000100,1
sorting,heapsort,64,32,0.000101,1
sorting,heapsort,64,33,0.000101,1
sorting,heapsort,64,34,0.000101,1
sorting,heapsort,64,35,0.000100,1
sorting,heapsort,64,36,0.000100,1
sorting,heapsort,64,37,0.000101,1
sorting,heapsort,64,38,0.000101,1
sorting,heapsort,64,39,0.000101,1
sorting,heapsort,128,0,0.000751,1
sorting,heapsort,128,1,0.000738,1
sorting,heapsort,128,2,0.000748,1
sorting,heapsort,128,3,0.000738,1
sorting,heapsort,128,4,0.000745,1
sorting,heapsort,128,5,0.000719,1
sorting,heapsort,128,6,0.000736,1
sorting,heapsort,128,7,0.000731,1
sorting,heapsort,128,8,0.000730,1
sorting,heapsort,128,9,0.000772,1
sorting,heapsort,128,10,0.000747,1
sorting,heapsort,128,11,0.000630,1
sorting,heapsort,128,12,0.000632,1
sorting,heapsort,128,13,0.000608,1
sorting,heapsort,128,14,0.000638,1
sorting,heapsort,128,15,0.000620,1
sorting,heapsort,128,16,0.000687,1
sorting,heapsort,128,17,0.000615,1
sorting,heapsort,128,18,0.000615,1
sorting,heapsort,128,19,0.000637,1
sorting,heapsort,128,20,0.000189,1
sorting,heapsort,128,21,0.000197,1
sorting,heapsort,128,22,0.000198,1
sorting,heapsort,128,23,0.000197,1
sorting,heapsort,128,24,0.000198,1
sorting,heapsort,128,25,0.000214,1
sorting,heapsort,128,26,0.000198,1
sorting,heapsort,128,27,0.000188,1
sorting,heapsort,128,28,0.000207,1
sorting,heapsort,128,29,0.000193,1
sorting,heapsort,128,30,0.000193,1
sorting,heapsort,128,31,0.000193,1
sorting,heapsort,128,32,0.000193,1
sorting,heapsort,128,33,0.000193,1
sorting,heapsort,128,34,0.000193,1
sorting,heapsort,128,35,0.000193,1
sorting,heapsort,128,36,0.000194,1
sorting,heapsort,128,37,0.000192,1
sorting,heapsort,128,38,0.000200,1
sorting,heapsort,128,39,0.000193,1
sorting,heapsort,256,0,0.001651,1
sorting,heapsort,256,1,0.001633,1
sorting,heapsort,256,2,0.001722,1
sorting,heapsort,256,3,0.001745,1
sorting,heapsort,256,4,0.001679,1
sorting,heapsort,256,5,0.001640,1
sorting,heapsort,256,6,0.001613,1
sorting,heapsort,256,7,0.001589,1
sorting,heapsort,256,8,0.001606,1
sorting,heapsort,256,9,0.001588,1
sorting,heapsort,256,10,0.001477,1
sorting,heapsort,256,11,0.001523,1
sorting,heapsort,256,12,0.001503,1
sorting,heapsort,256,13,0.001492,1
sorting,heapsort,256,14,0.001514,1
sorting,heapsort,256,15,0.001530,1
sorting,heapsort,256,16,0.001468,1
sorting,heapsort,256,17,0.001475,1
sorting,heapsort,256,18,0.001478,1
sorting,heapsort,256,19,0.001481,1
sorting,heapsort,256,20,0.000381,1
sorting,heapsort,256,21,0.000372,1
sorting,heapsort,256,22,0.000379,1
sorting,heapsort,256,23,0.000373,1
sorting,heapsort,256,24,0.000479,1
sorting,heapsort,256,25,0.000374,1
sorting,heapsort,256,26,0.000373,1
sorting,heapsort,256,27,0.000378,1
sorting,heapsort,256,28,0.000372,1
sorting,heapsort,256,29,0.000381,1
sorting,heapsort,256,30,0.000377,1
sorting,heapsort,256,31,0.000368,1
sorting,heapsort,256,32,0.000363,1
sorting,heapsort,256,33,0.000364,1
sorting,heapsort,256,34,0.000375,1
sorting,heapsort,256,35,0.000426,1
sorting,heapsort,256,36,0.000389,1
sorting,heapsort,256,37,0.000383,1
sorting,heapsort,256,38,0.000392,1
sorting,heapsort,256,39,0.000406,1
sorting,heapsort,512,0,0.003667,1
sorting,heapsort,512,1,0.003588,1
sorting,heapsort,512,2,0.003579,1
sorting,heapsort,512,3,0.003596,1
sorting,heapsort,512,4,0.003616,1
sorting,heapsort,512,5,0.003583,1
sorting,heapsort,512,6,0.003593,1
sorting,heapsort,512,7,0.003641,1
sorting,heapsort,512,8,0.003568,1
sorting,heapsort,512,9,0.003599,1
sorting,heapsort,512,10,0.003787,1
sorting,heapsort,512,11,0.003524,1
sorting,heapsort,512,12,0.003519,1
sorting,heapsort,512,13,0.003496,1
sorting,heapsort,512,14,0.003484,1
sorting,heapsort,512,15,0.003498,1
sorting,heapsort,512,16,0.003464,1
sorting,heapsort,512,17,0.003436,1
sorting,heapsort,512,18,0.003627,1
sorting,heapsort,512,19,0.003415,1
sorting,heapsort,512,20,0.002044,1
sorting,heapsort,512,21,0.002108,1
sorting,heapsort,512,22,0.002012,1
sorting,heapsort,512,23,0.001987,1
sorting,heapsort,512,24,0.001971,1
sorting,heapsort,512,25,0.001925,1
sorting,heapsort,512,26,0.001872,1
sorting,heapsort,512,27,0.002007,1
sorting,heapsort,512,28,0.001986,1
sorting,heapsort,512,29,0.002001,1
sorting,heapsort,512,30,0.000734,1
sorting,heapsort,512,31,0.000760,1
sorting,heapsort,512,32,0.000749,1
sorting,heapsort,512,33,0.000751,1
sorting,heapsort,512,34,0.000750,1
sorting,heapsort,512,35,0.000757,1
sorting,heapsort,512,36,0.000749,1
sorting,heapsort,512,37,0.000751,1
sorting,heapsort,512,38,0.000741,1
sorting,heapsort,512,39,0.000737,1
sorting,heapsort,1024,0,0.008161,1
sorting,heapsort,1024,1,0.008213,1
sorting,heapsort,1024,2,0.007972,1
sorting,heapsort,1024,3,0.007957,1
sorting,heapsort,1024,4,0.007973,1
sorting,heapsort,1024,5,0.008343,1
sorting,heapsort,1024,6,0.008039,1
sorting,heapsort,1024,7,0.008020,1
sorting,heapsort,1024,8,0.007986,1
sorting,heapsort,1024,9,0.008608,1
sorting,heapsort,1024,10,0.007990,1
sorting,heapsort,1024,11,0.007871,1
sorting,heapsort,1024,12,0.007910,1
sorting,heapsort,1024,13,0.007809,1
sorting,heapsort,1024,14,0.008195,1
sorting,heapsort,1024,15,0.007793,1
sorting,heapsort,1024,16,0.007975,1
sorting,heapsort,1024,17,0.007950,1
sorting,heapsort,1024,18,0.008060,1
sorting,heapsort,1024,19,0.008073,1
sorting,heapsort,1024,20,0.006526,1
sorting,heapsort,1024,21,0.006537,1
sorting,heapsort,1024,22,0.006574,1
sorting,heapsort,1024,23,0.006437,1
sorting,heapsort,1024,24,0.006872,1
sorting,heapsort,1024,25,0.006467,1
sorting,heapsort,1024,26,0.006478,1
sorting,heapsort,1024,27,0.006581,1
sorting,heapsort,1024,28,0.006490,1
sorting,heapsort,1024,29,0.006483,1
sorting,heapsort,1024,30,0.001570,1
sorting,heapsort,1024,31,0.001620,1
sorting,heapsort,1024,32,0.001488,1
sorting,heapsort,1024,33,0.001528,1
sorting,heapsort,1024,34,0.001448,1
sorting,heapsort,1024,35,0.001461,1
sorting,heapsort,1024,36,0.001452,1
sorting,heapsort,1024,37,0.001452,1
sorting,heapsort,1024,38,0.001486,1
sorting,heapsort,1024,39,0.001490,1
sorting,heapsort,2048,0,0.017800,1
sorting,heapsort,2048,1,0.017782,1
sorting,heapsort,2048,2,0.017696,1
sorting,heapsort,2048,3,0.017742,1
sorting,heapsort,2048,4,0.017654,1
sorting,heapsort,2048,5,0.017998,1
sorting,heapsort,2048,6,0.017791,1
sorting,heapsort,2048,7,0.017867,1
sorting,heapsort,2048,8,0.017613,1
sorting,heapsort,2048,9,0.017945,1
sorting,heapsort,2048,10,0.017376,1
sorting,heapsort,2048,11,0.017668,1
sorting,heapsort,2048,12,0.017310,1
sorting,heapsort,2048,13,0.017629,1
sorting,heapsort,2048,14,0.017485,1
sorting,heapsort,2048,15,0.017579,1
sorting,heapsort,2048,16,0.017584,1
sorting,heapsort,2048,17,0.017304,1
sorting,heapsort,2048,18,0.017623,1
sorting,heapsort,2048,19,0.017431,1
sorting,heapsort,2048,20,0.016227,1
sorting,heapsort,2048,21,0.015817,1
sorting,heapsort,2048,22,0.016147,1
sorting,heapsort,2048,23,0.015667,1
sorting,heapsort,2048,24,0.015998,1
sorting,heapsort,2048,25,0.015934,1
sorting,heapsort,2048,26,0.015868,1
sorting,heapsort,2048,27,0.016106,1
sorting,heapsort,2048,28,0.015920,1
sorting,heapsort,2048,29,0.015999,1
sorting,heapsort,2048,30,0.002915,1
sorting,heapsort,2048,31,0.002944,1
sorting,heapsort,2048,32,0.002927,1
sorting,heapsort,2048,33,0.002920,1
sorting,heapsort,2048,34,0.002929,1
sorting,heapsort,2048,35,0.002895,1
sorting,heapsort,2048,36,0.002925,1
sorting,heapsort,2048,37,0.002922,1
sorting,heapsort,2048,38,0.003078,1
sorting,heapsort,2048,39,0.002930,1
sorting,heapsort,4096,0,0.038599,1
sorting,heapsort,4096,1,0.038752,1
sorting,heapsort,4096,2,0.039092,1
sorting,heapsort,4096,3,0.038732,1
sorting,heapsort,4096,4,0.038623,1
sorting,heapsort,4096,5,0.038734,1
sorting,heapsort,4096,6,0.038637,1
sorting,heapsort,4096,7,0.038921,1
sorting,heapsort,4096,8,0.038643,1
sorting,heapsort,4096,9,0.038746,1
sorting,heapsort,4096,10,0.038540,1
sorting,heapsort,4096,11,0.038229,1
sorting,heapsort,4096,12,0.038406,1
sorting,heapsort,4096,13,0.038552,1
sorting,heapsort,4096,14,0.038354,1
sorting,heapsort,4096,15,0.038494,1
sorting,heapsort,4096,16,0.038067,1
sorting,heapsort,4096,17,0.038550,1
sorting,heapsort,4096,18,0.038439,1
sorting,heapsort,4096,19,0.038281,1
sorting,heapsort,4096,20,0.036604,1
sorting,heapsort,4096,21,0.036781,1
sorting,heapsort,4096,22,0.036618,1
sorting,heapsort,4096,23,0.036466,1
sorting,heapsort,4096,24,0.036552,1
sorting,heapsort,4096,25,0.036763,1
sorting,heapsort,4096,26,0.036669,1
sorting,heapsort,4096,27,0.036618,1
sorting,heapsort,4096,28,0.036605,1
sorting,heapsort,4096,29,0.036744,1
sorting,heapsort,4096,30,0.020558,1
sorting,heapsort,4096,31,0.019851,1
sorting,heapsort,4096,32,0.019976,1
sorting,heapsort,4096,33,0.019535,1
sorting,heapsort,4096,34,0.019704,1
sorting,heapsort,4096,35,0.019962,1
sorting,heapsort,4096,36,0.019782,1
sorting,heapsort,4096,37,0.019392,1
sorting,heapsort,4096,38,0.019763,1
sorting,heapsort,4096,39,0.019849,1
sorting,heapsort,8192,0,0.083638,1
sorting,heapsort,8192,1,0.083134,1
sorting,heapsort,8192,2,0.083326,1
sorting,heapsort,8192,3,0.083137,1
sorting,heapsort,8192,4,0.083249,1
sorting,heapsort,8192,5,0.083478,1
sorting,heapsort,8192,6,0.083452,1
sorting,heapsort,8192,7,0.083704,1
sorting,heapsort,8192,8,0.083229,1
sorting,heapsort,8192,9,0.083289,1
sorting,heapsort,8192,10,0.082806,1
sorting,heapsort,8192,11,0.082975,1
sorting,heapsort,8192,12,0.082862,1
sorting,heapsort,8192,13,0.082661,1
sorting,heapsort,8192,14,0.082818,1
sorting,heapsort,8192,15,0.082560,1
sorting,heapsort,8192,16,0.082900,1
sorting,heapsort,8192,17,0.082681,1
sorting,heapsort,8192,18,0.082657,1
sorting,heapsort,8192,19,0.082598,1
sorting,heapsort,8192,20,0.080993,1
sorting,heapsort,8192,21,0.080875,1
sorting,heapsort,8192,22,0.080898,1
sorting,heapsort,8192,23,0.080658,1
sorting,heapsort,8192,24,0.080837,1
sorting,heapsort,8192,25,0.080634,1
sorting,heapsort,8192,26,0.080753,1
sorting,heapsort,8192,27,0.080657,1
sorting,heapsort,8192,28,0.080724,1
sorting,heapsort,8192,29,0.080521,1
sorting,heapsort,8192,30,0.062994,1
sorting,heapsort,8192,31,0.062579,1
sorting,heapsort,8192,32,0.062532,1
sorting,heapsort,8192,33,0.062947,1
sorting,heapsort,8192,34,0.062549,1
sorting,heapsort,8192,35,0.062653,1
sorting,heapsort,8192,36,0.062739,1
sorting,heapsort,8192,37,0.062447,1
sorting,heapsort,8192,38,0.062650,1
sorting,heapsort,8192,39,0.062021,1
sorting,heapsort,16384,0,0.177935,1
sorting,heapsort,16384,1,0.178102,1
sorting,heapsort,16384,2,0.178074,1
sorting,heapsort,16384,3,0.177975,1
sorting,heapsort,16384,4,0.178123,1
sorting,heapsort,16384,5,0.178110,1
sorting,heapsort,16384,6,0.178077,1
sorting,heapsort,16384,7,0.177796,1
sorting,heapsort,16384,8,0.178186,1
sorting,heapsort,16384,9,0.177829,1
sorting,heapsort,16384,10,0.176805,1
sorting,heapsort,16384,11,0.176857,1
sorting,heapsort,16384,12,0.176735,1
sorting,heapsort,16384,13,0.176807,1
sorting,heapsort,16384,14,0.236038,1
sorting,heapsort,16384,15,0.192363,1
sorting,heapsort,16384,16,0.177194,1
sorting,heapsort,16384,17,0.176937,1
sorting,heapsort,16384,18,0.177220,1
sorting,heapsort,16384,19,0.176782,1
sorting,heapsort,16384,20,0.174301,1
sorting,heapsort,16384,21,0.174253,1
sorting,heapsort,16384,22,0.174110,1
sorting,heapsort,16384,23,0.174229,1
sorting,heapsort,16384,24,0.174476,1
sorting,heapsort,16384,25,0.174364,1
sorting,heapsort,16384,26,0.174499,1
sorting,heapsort,16384,27,0.174176,1
sorting,heapsort,16384,28,0.174699,1
sorting,heapsort,16384,29,0.174375,1
sorting,heapsort,16384,30,0.154163,1
sorting,heapsort,16384,31,0.155228,1
sorting,heapsort,16384,32,0.153851,1
sorting,heapsort,16384,33,0.154401,1
sorting,heapsort,16384,34,0.154482,1
sorting,heapsort,16384,35,0.155266,1
sorting,heapsort,16384,36,0.155305,1
sorting,heapsort,16384,37,0.154479,1
sorting,heapsort,16384,38,0.155450,1
sorting,heapsort,16384,39,0.155068,1
sorting,heapsort,32768,0,0.380552,1
sorting,heapsort,32768,1,0.380269,1
sorting,heapsort,32768,2,0.380875,1
sorting,heapsort,32768,3,0.380912,1
sorting,heapsort,32768,4,0.380676,1
sorting,heapsort,32768,5,0.380656,1
sorting,heapsort,32768,6,0.381015,1
sorting,heapsort,32768,7,0.380761,1
sorting,heapsort,32768,8,0.380633,1
sorting,heapsort,32768,9,0.380771,1
sorting,heapsort,32768,10,0.378141,1
sorting,heapsort,32768,11,0.378818,1
sorting,heapsort,32768,12,0.379350,1
sorting,heapsort,32768,13,0.378373,1
sorting,heapsort,32768,14,0.378739,1
sorting,heapsort,32768,15,0.378190,1
sorting,heapsort,32768,16,0.378434,1
sorting,heapsort,32768,17,0.378910,1
sorting,heapsort,32768,18,0.378110,1
sorting,heapsort,32768,19,0.378051,1
sorting,heapsort,32768,20,0.374377,1
sorting,heapsort,32768,21,0.374651,1
sorting,heapsort,32768,22,0.374493,1
sorting,heapsort,32768,23,0.374652,1
sorting,heapsort,32768,24,0.374009,1
sorting,heapsort,32768,25,0.374518,1
sorting,heapsort,32768,26,0.374711,1
sorting,heapsort,32768,27,0.374387,1
sorting,heapsort,32768,28,0.374524,1
sorting,heapsort,32768,29,0.374536,1
sorting,heapsort,32768,30,0.352688,1
sorting,heapsort,32768,31,0.352931,1
sorting,heapsort,32768,32,0.352459,1
sorting,heapsort,32768,33,0.352823,1
sorting,heapsort,32768,34,0.352483,1
sorting,heapsort,32768,35,0.352103,1
sorting,heapsort,32768,36,0.353345,1
sorting,heapsort,32768,37,0.352664,1
sorting,heapsort,32768,38,0.352153,1
sorting,heapsort,32768,39,0.352654,1
sorting,quicksort,1,0,0.000002,1
sorting,quicksort,1,1,0.000001,1
sorting,quicksort,1,2,0.000001,1
sorting,quicksort,1,3,0.000001,1
sorting,quicksort,1,4,0.000000,1
sorting,quicksort,1,5,0.000000,1
sorting,quicksort,1,6,0.000001,1
sorting,quicksort,1,7,0.000000,1
sorting,quicksort,1,8,0.000001,1
sorting,quicksort,1,9,0.000000,1
sorting,quicksort,1,10,0.000000,1
sorting,quicksort,1,11,0.000001,1
sorting,quicksort,1,12,0.000001,1
sorting,quicksort,1,13,0.000001,1
sorting,quicksort,1,14,0.000001,1
sorting,quicksort,1,15,0.000001,1
sorting,quicksort,1,16,0.000001,1
sorting,quicksort,1,17,0.000001,1
sorting,quicksort,1,18,0.000009,1
sorting,quicksort,1,19,0.000001,1
sorting,quicksort,1,20,0.000001,1
sorting,quicksort,1,21,0.000000,1
sorting,quicksort,1,22,0.000001,1
sorting,quicksort,1,23,0.000010,1
sorting,quicksort,1,24,0.000001,1
sorting,quicksort,1,25,0.000001,1
sorting,quicksort,1,26,0.000001,1
sorting,quicksort,1,27,0.000002,1
sorting,quicksort,1,28,0.000001,1
sorting,quicksort,1,29,0.000002,1
sorting,quicksort,1,30,0.000001,1
sorting,quicksort,1,31,0.000002,1
sorting,quicksort,1,32,0.000001,1
sorting,quicksort,1,33,0.000001,1
sorting,quicksort,1,34,0.000002,1
sorting,quicksort,1,35,0.000001,1
sorting,quicksort,1,36,0.000002,1
sorting,quicksort,1,37,0.000002,1
sorting,quicksort,1,38,0.000001,1
sorting,quicksort,1,39,0.000001,1
sorting,quicksort,2,0,0.000005,1
sorting,quicksort,2,1,0.000005,1
sorting,quicksort,2,2,0.000005,1
sorting,quicksort,2,3,0.000005,1
sorting,quicksort,2,4,0.000004,1
sorting,quicksort,2,5,0.000005,1
sorting,quicksort,2,6,0.000005,1
sorting,quicksort,2,7,0.000005,1
sorting,quicksort,2,8,0.000004,1
sorting,quicksort,2,9,0.000005,1
sorting,quicksort,2,10,0.000003,1
sorting,quicksort,2,11,0.000005,1
sorting,quicksort,2,12,0.000005,1
sorting,quicksort,2,13,0.000004,1
sorting,quicksort,2,14,0.000005,1
sorting,quicksort,2,15,0.000004,1
sorting,quicksort,2,16,0.000004,1
sorting,quicksort,2,17,0.000004,1
sorting,quicksort,2,18,0.000004,1
sorting,quicksort,2,19,0.000004,1
sorting,quicksort,2,20,0.000003,1
sorting,quicksort,2,21,0.000005,1
sorting,quicksort,2,22,0.000004,1
sorting,quicksort,2,23,0.000005,1
sorting,quicksort,2,24,0.000005,1
sorting,quicksort,2,25,0.000004,1
sorting,quicksort,2,26,0.000005,1
sorting,quicksort,2,27,0.000004,1
sorting,quicksort,2,28,0.000005,1
sorting,quicksort,2,29,0.000005,1
sorting,quicksort,2,30,0.000003,1
sorting,quicksort,2,31,0.000005,1
sorting,quicksort,2,32,0.000004,1
sorting,quicksort,2,33,0.000004,1
sorting,quicksort,2,34,0.000004,1
sorting,quicksort,2,35,0.000005,1
sorting,quicksort,2,36,0.000005,1
sorting,quicksort,2,37,0.000005,1
sorting,quicksort,2,38,0.000005,1
sorting,quicksort,2,39,0.000005,1
sorting,quicksort,4,0,0.000006,1
sorting,quicksort,4,1,0.000007,1
sorting,quicksort,4,2,0.000006,1
sorting,quicksort,4,3,0.000005,1
sorting,quicksort,4,4,0.000006,1
sorting,quicksort,4,5,0.000007,1
sorting,quicksort,4,6,0.000005,1
sorting,quicksort,4,7,0.000005,1
sorting,quicksort,4,8,0.000005,1
sorting,quicksort,4,9,0.000007,1
sorting,quicksort,4,10,0.000004,1
sorting,quicksort,4,11,0.000005,1
sorting,quicksort,4,12,0.000005,1
sorting,quicksort,4,13,0.000005,1
sorting,quicksort,4,14,0.000005,1
sorting,quicksort,4,15,0.000005,1
sorting,quicksort,4,16,0.000005,1
sorting,quicksort,4,17,0.000004,1
sorting,quicksort,4,18,0.000005,1
sorting,quicksort,4,19,0.000005,1
sorting,quicksort,4,20,0.000004,1
sorting,quicksort,4,21,0.000005,1
sorting,quicksort,4,22,0.000005,1
sorting,quicksort,4,23,0.000005,1
sorting,quicksort,4,24,0.000005,1
sorting,quicksort,4,25,0.000005,1
sorting,quicksort,4,26,0.000005,1
sorting,quicksort,4,27,0.000005,1
sorting,quicksort,4,28,0.000005,1
sorting,quicksort,4,29,0.000005,1
sorting,quicksort,4,30,0.000004,1
sorting,quicksort,4,31,0.000005,1
sorting,quicksort,4,32,0.000005,1
sorting,quicksort,4,33,0.000004,1
sorting,quicksort,4,34,0.000005,1
sorting,quicksort,4,35,0.000005,1
sorting,quicksort,4,36,0.000005,1
sorting,quicksort,4,37,0.000005,1
sorting,quicksort,4,38,0.000005,1
sorting,quicksort,4,39,0.000005,1
sorting,quicksort,8,0,0.000010,1
sorting,quicksort,8,1,0.000009,1
sorting,quicksort,8,2,0.000012,1
sorting,quicksort,8,3,0.000010,1
sorting,quicksort,8,4,0.000011,1
sorting,quicksort,8,5,0.000009,1
sorting,quicksort,8,6,0.000009,1
sorting,quicksort,8,7,0.000010,1
sorting,quicksort,8,8,0.000010,1
sorting,quicksort,8,9,0.000009,1
sorting,quicksort,8,10,0.000005,1
sorting,quicksort,8,11,0.000006,1
sorting,quicksort,8,12,0.000006,1
sorting,quicksort,8,13,0.000006,1
sorting,quicksort,8,14,0.000005,1
sorting,quicksort,8,15,0.000006,1
sorting,quicksort,8,16,0.000006,1
sorting,quicksort,8,17,0.000005,1
sorting,quicksort,8,18,0.000005,1
sorting,quicksort,8,19,0.000005,1
sorting,quicksort,8,20,0.000005,1
sorting,quicksort,8,21,0.000006,1
sorting,quicksort,8,22,0.000006,1
sorting,quicksort,8,23,0.000005,1
sorting,quicksort,8,24,0.000005,1
sorting,quicksort,8,25,0.000006,1
sorting,quicksort,8,26,0.000006,1
sorting,quicksort,8,27,0.000005,1
sorting,quicksort,8,28,0.000006,1
sorting,quicksort,8,29,0.000005,1
sorting,quicksort,8,30,0.000006,1
sorting,quicksort,8,31,0.000006,1
sorting,quicksort,8,32,0.000005,1
sorting,quicksort,8,33,0.000006,1
sorting,quicksort,8,34,0.000006,1
sorting,quicksort,8,35,0.000005,1
sorting,quicksort,8,36,0.000006,1
sorting,quicksort,8,37,0.000006,1
sorting,quicksort,8,38,0.000005,1
sorting,quicksort,8,39,0.000006,1
sorting,quicksort,16,0,0.000022,1
sorting,quicksort,16,1,0.000018,1
sorting,quicksort,16,2,0.000022,1
sorting,quicksort,16,3,0.000023,1
sorting,quicksort,16,4,0.000020,1
sorting,quicksort,16,5,0.000022,1
sorting,quicksort,16,6,0.000018,1
sorting,quicksort,16,7,0.000022,1
sorting,quicksort,16,8,0.000025,1
sorting,quicksort,16,9,0.000020,1
